,light_height,light_width,mirror_offset,metric
0,1.2393379341810942,12.836252674460411,2.2254664586856965,-25.224631479857624
1,13.949323415756226,9.054266810417175,7.183048713207245,-70.9863077316869
2,8.190013527870178,12.071999311447144,3.6099957674741745,-49.24435115733857
3,6.896152138710022,6.029461920261383,8.573523783683777,-89.14921593209277
4,6.229283154010773,10.877600908279419,5.5474495649337765,-56.05152719743182
5,11.019511699676514,7.232486456632614,0.6032574493438005,-77.6897306488858
6,12.841151356697083,14.215062856674194,8.797600084543229,-38.94808100058322
7,3.635226786136627,7.684091627597809,3.8593531221151354,-99.55426010891283
8,2.836202323436737,11.464980244636536,9.975670754909515,-58.18813568471781
9,12.004636883735657,5.42255662381649,4.992069783806801,-75.77453730950586
10,10.107736825942993,13.439980149269104,5.80103252530098,-43.35122348560359
11,5.273178994655609,9.658489227294922,0.8235665306448936,-93.02310369879088
12,7.695135712623596,14.821203351020813,2.7861643344163896,-43.063348109491066
13,9.026487946510315,8.290651142597198,7.70562236905098,-82.69533213150935
14,14.861138343811035,10.272917747497559,1.695292440056801,-44.18740484228914
15,2.1954828649759293,6.627993583679199,6.620885598659515,-94.32265112378143
16,2.466156095266342,10.366608500480652,4.492508596181869,-65.65908808566445
17,14.25627887248993,6.492191702127457,9.392725402116776,-70.62135269577735
18,9.631721258163452,14.568213820457458,1.245784042030573,-41.78295824257479
19,7.4256911277771,8.57965350151062,6.151946628093719,-86.94610028844005
20,4.564978539943695,13.42014491558075,7.979192721843719,-48.957468177023856
21,10.27506959438324,9.721662104129791,2.976350522041321,-79.03468615210812
22,11.836930274963379,11.645340323448181,6.579346495866775,-45.33158805268969
23,3.543174237012863,5.207408703863621,1.5824501499533654,-90.4939768703189
24,4.45827654004097,13.924839496612549,7.224894070625305,-47.448025832118496
25,12.789734125137329,7.935860753059387,2.338615095615387,-73.68853741827878
26,11.070555090904236,11.012182235717773,8.2996477663517,-48.01993954838127
