,light_height,light_width,mirror_offset,metric
0,11.525334605947137,14.391958871856332,2.5142948030494154,-39.98325452979541
1,6.316903233528137,5.038058748468757,5.993533325195313,-90.70744119275459
2,3.1961137652397156,11.910826563835144,3.8732762008905413,-55.78168779684433
3,8.514380931854248,7.519000172615051,7.818895864486694,-84.2944268866308
4,10.205442667007446,10.552504062652588,6.359225541353226,-50.3436103512158
5,1.498229444026947,9.949138164520264,0.40228777229785917,-81.27008085590273
6,4.502821326255798,13.07144820690155,9.928505772352219,-50.369225195058945
7,13.318895101547241,7.430308312177658,3.509980618953705,-72.45300162395297
8,14.460128664970398,11.669924259185791,8.843376594781876,-41.88950348278725
9,5.781631052494049,8.528792560100555,2.7340269923210148,-92.09389912452949
10,2.6675448417663574,14.151293635368347,7.444496339559555,-43.90729079195887
11,11.455931067466736,6.0479190945625305,1.1781003683805467,-76.94435868463317
12,9.641839146614075,13.302576541900635,4.958688029646873,-44.19868831514742
13,4.4611420929431915,6.410758346319199,8.594568610191345,-95.66587150669147
14,7.472649395465851,10.783411860466003,1.4293452605605126,-54.19342689661961
15,12.762261033058167,8.929503262043,5.217397952079772,-73.37714571343706
16,13.09169614315033,11.203669309616089,3.1049562215805055,-44.67882097570808
17,7.799463450908661,9.30756688117981,9.216884499788284,-85.71720732993776
18,3.9130158126354218,13.684950470924377,0.8070101931691169,-48.05883153539399
19,9.096214175224304,6.82678148150444,7.071148937940597,-82.87675177747562
20,10.912018418312073,13.77374529838562,8.221224749088288,-41.90431634956894
21,2.117705926299095,5.627108812332153,4.587602427601814,-80.79277555553553
22,6.106732785701752,11.254644989967346,5.590902316570282,-55.10540464494526
23,14.791276097297668,8.145789504051208,1.8002708017826081,-69.4019727332726
24,13.867936372756958,12.675703763961792,5.738456857204437,-40.6141562704255
25,5.047531723976135,7.066832631826401,2.2569631278514866,-94.86974637613713
26,1.168000666424632,10.194483399391174,8.073811829090118,-48.68273196561448
