,light_height,light_width,mirror_offset,metric
0,6.9064576253294945,6.797371981665492,9.137029353063554,-89.26683872783182
1,9.330682158470154,12.826177477836609,1.4811210274696351,-45.83641038037547
2,14.622775077819824,9.499907791614532,7.427168464660644,-69.57273039696119
3,1.7279769107699394,10.836254358291626,4.716691997647286,-58.02540465682444
4,3.9260171949863434,8.682383000850677,0.3835029751062393,-98.28319134651245
5,11.600188374519348,12.192115187644958,8.03941040635109,-44.29278617177001
6,9.783276796340942,5.135043244808912,3.3296426713466647,-81.18607315337756
7,5.63778430223465,13.952621221542358,6.040120613574982,-46.921400721925075
8,4.607974350452423,9.087955057621002,2.928375056385994,-95.62914541730692
9,10.935305833816528,10.58535635471344,5.17488402724266,-49.14229137677626
10,12.642388463020325,7.0933598279953,1.2584065712988377,-74.19860436970272
11,2.788941979408264,13.2736074924469,8.450346875190736,-48.186855165792835
12,2.3382579535245895,5.971878916025162,6.59093696475029,-88.05048023062372
13,13.915963172912598,14.950512051582336,4.344427108764648,-36.844760126963344
14,8.731936812400818,7.727141082286835,9.499624788761139,-83.86861703335583
15,7.629077792167664,11.388314962387085,2.307686033844948,-52.23621048631716
16,7.205532133579254,7.888758182525635,5.5526606142520905,-87.93564954855174
17,8.283077239990234,11.8617445230484,2.841843667626381,-49.728684196255365
18,13.489715933799744,5.8108679205179214,8.45927015542984,-72.39316185685925
19,1.8869102150201797,14.476466178894043,0.8035506665706634,-34.83429079230177
20,3.2407136261463165,7.254085391759872,3.8905176281929017,-99.60858338780483
21,13.068205118179321,13.747366070747375,6.6013354599475855,-39.39301981694446
22,11.38459599018097,8.926624655723572,2.22020814716816,-76.64396239408293
23,5.03109610080719,10.11221170425415,9.875926160812378,-61.44456263334879
24,6.058903336524963,5.599107965826988,1.819014883041382,-91.63813034066374
25,10.232914090156555,14.103500247001648,9.010615223646164,-41.89167045834795
26,12.025444269180298,8.218923211097717,4.765498009324074,-75.2010876716157
