,light_height,light_width,mirror_offset,metric
0,3.609591368585825,13.651076089590788,0.6250338257290423,-48.019331692692845
1,13.239927172660828,6.0746340453624725,8.252966064214707,-72.68011198516943
2,11.232831001281738,10.490627884864807,3.997259756922722,-49.07083743943312
3,5.127702951431274,7.909303307533264,7.351949614286423,-94.60108676603771
4,6.881998777389526,12.48685896396637,9.888021743297577,-49.89323480205359
5,9.526443481445312,9.74073976278305,1.4287184417247774,-80.90824245753991
6,14.953215718269348,14.309263825416565,5.835252201557159,-36.774285110543204
7,1.834833338856697,6.587558537721634,3.0027064174413685,-90.84214317635832
8,2.4042074978351593,11.227325201034546,5.309541058540344,-59.241276115568255
9,13.785404443740845,8.500736057758331,3.5791841328144076,-71.26724269217883
10,8.71260392665863,13.069413900375366,9.376803112030029,-45.880301758316264
11,7.856614708900452,5.328176282346249,1.981016203761101,-86.49176257132385
12,6.117751479148865,14.910461902618408,4.672831201553344,-44.21539688854925
13,10.513043999671936,7.314490079879761,6.654634386301041,-79.00691026272482
14,12.005520582199097,11.730635166168213,1.315098123252392,-44.8626365318291
15,4.136290282011032,9.168843030929565,7.531471472978592,-97.1255201213241
16,3.6874870359897614,11.526633501052856,3.3601477563381197,-57.398605192287654
17,11.569111227989197,8.823544979095459,5.477339088916779,-76.1758874777305
18,10.053775310516357,14.645406007766724,2.462765941023827,-41.09147615837178
19,5.698213338851929,6.878840774297714,8.853199756145477,-92.84336607186538
20,7.4046642780303955,12.726233005523682,6.4718906581401825,-48.52082207998653
21,8.299529552459717,5.126902060583234,4.876846349239349,-85.44534855701409
22,13.343916535377502,10.78894853591919,8.049513858556749,-45.15402512060162
23,1.9742590934038162,8.233563005924225,0.8277118846774101,-102.22581154041129
24,1.3960769474506378,13.946556448936462,8.739542704820632,-24.2275189862321
25,14.526839971542358,6.405820548534393,0.10625265249982477,-70.18190627206057
26,9.070799708366394,12.068017721176147,7.1474269926548,-48.037357448310566
