,light_height,light_width,mirror_offset,metric
0,8.875740053132176,13.814826607704163,2.722073473036289,-44.10801758318478
1,4.430694967508316,5.752858966588974,8.29046779870987,-94.29953173045584
2,7.968744277954102,12.442795038223267,0.22882168022915722,-48.608437336301265
3,12.47525930404663,7.984036803245544,5.797209948301315,-74.28431513727065
4,14.009163737297058,10.054264068603516,9.050384658575059,-46.00242230365865
5,4.683105826377869,9.51394498348236,4.719946026802063,-95.17350580154216
6,1.139929549768567,13.682003617286682,6.5933840513229365,-14.717535445517115
7,10.418189525604248,6.745504140853882,2.2629467472434044,-79.38352260571057
8,11.190159797668457,11.405988931655884,7.222037464380264,-46.71142469028885
9,2.1444752514362335,8.167036175727844,1.6536469742655755,-102.768036407465
10,5.661109268665314,14.877859950065613,9.71769106388092,-44.35221672241259
11,14.754698157310486,5.554616488516331,4.149299246072769,-69.65724682998447
12,11.921932220458984,12.62530505657196,1.2055232129991056,-42.94500991987707
13,6.745555818080902,6.947024911642075,5.535958230495453,-89.66825352064834
14,3.234048753976822,11.096947193145752,3.6600843310356144,-60.21412994308227
15,8.348848938941956,9.334986805915833,7.990525323152542,-84.21755899880486
16,8.7764413356781,10.700929760932922,1.5084405332803728,-52.20338664485925
17,2.7795379757881165,8.871562480926514,7.077432173490524,-101.02536156763125
18,6.324426770210266,13.078669309616089,4.003863409161568,-48.78710029734711
19,12.369127869606018,7.353121787309647,9.572862720489502,-74.5004127700333
20,14.33351445198059,14.423048496246338,5.082583367824554,-37.08361975252302
21,6.108356237411499,5.150119652971625,0.7503341309726238,-91.3116445533584
22,2.572012573480606,11.801016926765442,7.536922687292099,-55.76634596558369
23,10.735700964927673,8.63129734992981,3.2046704262495043,-78.13689147673765
24,9.990166544914246,13.267678022384644,8.745051157474517,-43.90530888547326
25,1.5940095484256744,6.300387978553772,3.176054206490517,-83.06862615009425
26,5.103810966014862,10.489320158958435,6.252021080255508,-59.749981246601436
