,light_height,light_width,mirror_offset,metric
0,7.9748691860586405,13.818139219656587,0.99482577489689,-45.04105965673435
1,10.879011154174805,9.682028889656067,5.875602281093597,-77.6490407929202
2,14.851322531700134,10.623101592063904,4.190692302584648,-43.56651304951733
3,3.9751957654953003,5.998709797859192,9.216487962007523,-95.06948882621195
4,2.419005796313286,11.285074353218079,6.794878351688385,-59.00131827387716
5,12.531750917434692,7.130045145750046,1.9327598571777345,-74.33679036638065
6,9.486989140510559,13.072641491889954,8.297625541687012,-44.97224133917765
7,5.381752073764801,8.468393385410309,3.2518153458833696,-93.6082577178083
8,4.529149949550629,10.981582999229431,7.783777487277985,-58.757404728262145
9,8.637264251708984,5.596054121851921,2.7604752361774447,-84.28768735556999
10,11.625218987464905,14.665207266807556,7.2284753024578094,-39.389724372196085
11,1.5138689875602722,8.791397213935852,2.3501924350857735,-92.36203857090905
12,3.1295530796051025,13.456376194953918,4.91648006439209,-48.12578433772944
13,14.00877070426941,8.05070847272873,9.95995027422905,-71.07366127352518
14,9.979618906974792,12.117722630500793,0.19309109803289176,-46.6036981264364
15,7.076658606529236,6.262836009263992,5.052870178222656,-88.65849285716803
16,6.625147521495819,12.205144166946411,3.0362424790859226,-51.06521461627558
17,10.51291048526764,6.799474805593491,7.895944571495056,-79.19146178096874
18,13.475212097167969,13.368932008743286,2.151013632118702,-39.69040345333493
19,3.580796927213669,7.514043748378754,7.194407278299331,-99.32407930219637
20,1.0352117381989956,14.732810258865356,9.451415354013443,-3.654379423523686
21,12.13136374950409,9.347282648086548,4.573055922985077,-74.79199885819145
22,8.131279706954956,10.913993120193481,5.637993538379669,-52.79341180714612
23,5.007967233657837,5.04018428735435,0.6146143548190593,-92.86744102918556
24,5.914652705192566,12.536284923553467,6.074774003028869,-50.78654895923617
25,9.035942435264587,8.381252586841583,1.028886653482914,-82.59876670328677
26,12.982637405395508,11.821410655975342,8.940727800130844,-43.34163245074246
